Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_176.jpg;0;0;0;0.3679872;97.11631;84.04185;359.9143;215.2834;359.8749
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_242.jpg;0;0;0;0.3663191;97.09838;84.02917;359.9131;215.2833;359.8887
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_309.jpg;0;0;0;0.3650713;97.07458;84.01233;359.9117;215.2833;359.9085
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_376.jpg;0;0;0;0.3638263;97.05679;83.99975;359.9109;215.2833;359.9241
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_443.jpg;0;0;0;0.3621703;97.03905;83.98721;359.9104;215.2833;359.9398
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_509.jpg;0;0;0;0.3609315;97.01551;83.97057;359.9101;215.2833;359.9605
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_578.jpg;0;0;0;0.3596956;96.99789;83.95812;359.9101;215.2833;359.9753
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_643.jpg;0;0;0;0.3580527;96.98034;83.94572;359.9103;215.2833;359.9894
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_710.jpg;0;0;0;0.3568248;96.95703;83.92925;359.9108;215.2833;0.00643615
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_776.jpg;0;0;0;0.3556009;96.93963;83.91695;359.9114;215.2833;0.01779442
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_843.jpg;0;0;0;0.3539758;96.92228;83.90468;359.9121;215.2833;0.02778086
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_910.jpg;0;0;0;0.3527623;96.89922;83.88839;359.9132;215.2834;0.03882397
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_34_977.jpg;0;0;0;0.3515537;96.882;83.87622;359.914;215.2834;0.04535309
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_044.jpg;0;0;0;0.34995;96.86485;83.86409;359.9149;215.2834;0.05037787
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_110.jpg;0;0;0;0.3487529;96.84207;83.84798;359.9162;215.2834;0.05479659
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_177.jpg;0;0;0;0.347561;96.82504;83.83595;359.9171;215.2834;0.05648189
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_244.jpg;0;0;0;0.3459794;96.80807;83.82395;359.9179;215.2834;0.0568669
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_327.jpg;0;0;0;0.3447987;96.77992;83.80405;359.9193;215.2835;0.05492225
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_394.jpg;0;0;0;0.3432315;96.76311;83.79217;359.92;215.2835;0.0524081
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_461.jpg;0;0;0;0.3416722;96.74636;83.78032;359.9207;215.2835;0.0490512
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_527.jpg;0;0;0;0.3405075;96.72968;83.76852;359.9212;215.2835;0.04499436
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_594.jpg;0;0;0;0.3393469;96.70752;83.75284;359.9219;215.2835;0.03874869
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_661.jpg;0;0;0;0.3378056;96.69097;83.74113;359.9223;215.2835;0.03362022
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_728.jpg;0;0;0;0.3366541;96.66899;83.72557;359.9228;215.2835;0.02645156
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_794.jpg;0;0;0;0.3355063;96.65257;83.71396;359.923;215.2835;0.02099078
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_861.jpg;0;0;0;0.3339816;96.63622;83.70237;359.9232;215.2835;0.01559012
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_928.jpg;0;0;0;0.3328424;96.61449;83.687;359.9234;215.2835;0.008660247
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_35_994.jpg;0;0;0;0.3317069;96.59827;83.67551;359.9236;215.2835;0.003781894
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_061.jpg;0;0;0;0.3301988;96.5821;83.66405;359.9236;215.2835;-0.0007388084
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_128.jpg;0;0;0;0.3290719;96.56062;83.64885;359.9237;215.2835;359.9939
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_194.jpg;0;0;0;0.3279487;96.54458;83.6375;359.9238;215.2835;359.9904
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_261.jpg;0;0;0;0.3264571;96.52859;83.62617;359.9239;215.2835;359.9874
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_346.jpg;0;0;0;0.3253428;96.50735;83.61115;359.924;215.2835;359.9843
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_411.jpg;0;0;0;0.3238628;96.48622;83.59618;359.9241;215.2835;359.9821
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_478.jpg;0;0;0;0.3227573;96.47043;83.58501;359.9242;215.2835;359.981
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_545.jpg;0;0;0;0.3212892;96.4547;83.57387;359.9243;215.2835;359.9804
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_612.jpg;0;0;0;0.3201925;96.4338;83.55907;359.9245;215.2835;359.9803
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_683.jpg;0;0;0;0.3190997;96.41819;83.54803;359.9247;215.2835;359.9807
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_745.jpg;0;0;0;0.3176484;96.40263;83.53701;359.9249;215.2834;359.9814
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_811.jpg;0;0;0;0.3165642;96.38197;83.52238;359.9252;215.2834;359.9829
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_879.jpg;0;0;0;0.3154837;96.36653;83.51146;359.9254;215.2834;359.9843
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_36_945.jpg;0;0;0;0.3140489;96.35114;83.50056;359.9257;215.2834;359.9859
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_012.jpg;0;0;0;0.312977;96.33071;83.48611;359.9261;215.2834;359.9883
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_079.jpg;0;0;0;0.3119088;96.31544;83.47531;359.9264;215.2834;359.9901
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_146.jpg;0;0.002649248;0;0.3196432;96.30003;83.4644;359.932;215.276;359.992
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_213.jpg;0;0;0;0.3126525;96.27951;83.44987;359.9401;215.279;-0.005499419
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_279.jpg;0;0;0;0.3115991;96.26419;83.43904;359.9449;215.279;-0.003706173
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_363.jpg;0;0;0;0.3101977;96.24387;83.42466;359.9495;215.279;-0.001449999
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_429.jpg;0;0;0;0.308804;96.22368;83.41037;359.9523;215.279;0.0005942684
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_500.jpg;0;0;0;0.3077632;96.2086;83.3997;359.9533;215.279;0.001958739
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_563.jpg;0;0;0;0.3063806;96.1936;83.38908;359.9535;215.279;0.00316262
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_630.jpg;0;0;0;0.3053471;96.17368;83.37498;359.9525;215.279;0.004498937
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_697.jpg;0;0;0;0.3043161;96.15881;83.36447;359.9511;215.279;0.005293034
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_763.jpg;0;0;0;0.302945;96.144;83.35399;359.9492;215.279;0.005909982
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_830.jpg;0;0;0;0.3019193;96.12433;83.34008;359.9461;215.279;0.006460273
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_897.jpg;0;0;0;0.3008956;96.10964;83.3297;359.9435;215.279;0.006678297
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_37_963.jpg;0;0;0;0.2995338;96.09501;83.31935;359.9408;215.279;0.006742102
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_030.jpg;0;0;0;0.2985147;96.07558;83.3056;359.9373;215.279;0.006606631
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_097.jpg;0;0;0;0.2974978;96.06105;83.29532;359.9347;215.279;0.006359647
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_163.jpg;0;0;0;0.2961455;96.04658;83.28508;359.9324;215.279;0.006003795
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_233.jpg;0;0;0;0.2951339;96.02736;83.27148;359.9296;215.279;0.005391312
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_297.jpg;0;0;0;0.294125;96.01299;83.26131;359.9279;215.279;0.004851223
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_364.jpg;0;0;0;0.2927839;95.99867;83.25117;359.9265;215.279;0.004260767
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_430.jpg;0;0;0;0.2917814;95.97964;83.23772;359.9251;215.279;0.003423115
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_497.jpg;0;0;0;0.290782;95.96543;83.22765;359.9245;215.279;0.002777094
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_563.jpg;0;0;0;0.2894544;95.95126;83.21762;359.9242;215.279;0.002131962
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_631.jpg;0;0;0;0.2884627;95.93243;83.2043;359.9243;215.279;0.001295503
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_697.jpg;0;0;0;0.2874744;95.91836;83.19434;359.9246;215.279;0.0007012689
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_763.jpg;0;0;0;0.2861624;95.90434;83.18442;359.9252;215.279;0.000145115
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_830.jpg;0;0;0;0.2851827;95.8857;83.17123;359.9262;215.279;-0.0005227367
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_897.jpg;0;0;0;0.2842067;95.87179;83.16138;359.9272;215.279;-0.0009597422
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_38_964.jpg;0;0;0;0.2829112;95.85791;83.15156;359.9283;215.279;-0.001338161
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_031.jpg;0;0;0;0.281944;95.83949;83.13852;359.9297;215.279;-0.001749484
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_097.jpg;0;0;0;0.2809806;95.82571;83.12878;359.9309;215.279;-0.001984523
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_164.jpg;0;0;0;0.2797019;95.812;83.11907;359.932;215.279;-0.002158875
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_231.jpg;0;0;0;0.2787472;95.79379;83.10618;359.9335;215.279;-0.002298899
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_298.jpg;0;0;0;0.2777961;95.78019;83.09655;359.9345;215.279;-0.002338622
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_382.jpg;0;0;0;0.2765336;95.76213;83.08376;359.9357;215.279;-0.002313501
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_448.jpg;0;0;0;0.2752773;95.74415;83.07104;359.9368;215.279;-0.002208735
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_515.jpg;0;0;0;0.2743391;95.73072;83.06155;359.9375;215.279;-0.002086992
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_582.jpg;0;0;0;0.2730933;95.71734;83.05208;359.938;215.279;-0.001933157
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_648.jpg;0;0;0;0.2721629;95.69956;83.03951;359.9386;215.279;-0.001689364
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_715.jpg;0;0;0;0.2712356;95.68629;83.03011;359.9389;215.279;-0.001485115
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_781.jpg;0;0;0;0.2700042;95.67306;83.02075;359.9392;215.279;-0.001268919
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_848.jpg;0;0;0;0.2690842;95.65549;83.00832;359.9394;215.279;-0.0009701524
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_916.jpg;0;0;0;0.2681673;95.64236;82.99904;359.9394;215.279;-0.0007457366
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_39_981.jpg;0;0;0;0.2669495;95.62929;82.98979;359.9395;215.279;-0.000525618
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_048.jpg;0;0;0;0.2660396;95.61193;82.97751;359.9394;215.279;-0.0002476312
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_115.jpg;0;0;0;0.2651327;95.59896;82.96833;359.9393;215.279;-5.507343E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_182.jpg;0;0;0;0.263928;95.58604;82.95919;359.9393;215.279;0.0001223465
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_248.jpg;0;0;0;0.2630279;95.56886;82.94704;359.9391;215.279;0.0003303405
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_316.jpg;0;0;0;0.2621308;95.55604;82.93797;359.9391;215.279;0.0004622653
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_399.jpg;0;0;0;0.2609392;95.53902;82.92592;359.939;215.279;0.0006052875
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_466.jpg;0;0;0;0.2597528;95.52629;82.91692;359.939;215.279;0.0006867195
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_533.jpg;0;0;0;0.2588665;95.50939;82.90497;359.939;215.279;0.0007633024
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_599.jpg;0;0;0;0.257983;95.49677;82.89603;359.9391;215.279;0.0007958125
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_666.jpg;0;0;0;0.2568098;95.48419;82.88714;359.9391;215.279;0.0008104484
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_733.jpg;0;0;0;0.2559333;95.46748;82.87532;359.9393;215.279;0.0008017772
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_799.jpg;0;0;0;0.2550598;95.455;82.86649;359.9394;215.279;0.0007783351
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_866.jpg;0;0;0;0.2538997;95.44257;82.85769;359.9396;215.279;0.0007414211
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_40_932.jpg;0;0;0;0.2530332;95.42605;82.846;359.9399;215.279;0.0006710648
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_000.jpg;0;0;0;0.2521695;95.41371;82.83727;359.9401;215.279;0.0006091679
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_066.jpg;0;0;0;0.2510228;95.40141;82.82857;359.9404;215.279;0.0005400138
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_133.jpg;0;0;0;0.2501661;95.38507;82.81701;359.9408;215.279;0.0004412145
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_200.jpg;0;0;0;0.2493125;95.37288;82.80837;359.941;215.279;0.0003632291
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_266.jpg;0;0;0;0.2481789;95.36072;82.79977;359.9413;215.279;0.0002837582
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_334.jpg;0;0;0;0.2473321;95.34457;82.78835;359.9417;215.279;0.0001813703
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_418.jpg;0;0;0;0.2464883;95.32849;82.77697;359.9421;215.279;8.669309E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_483.jpg;0;0;0;0.2450884;95.31649;82.76847;359.9424;215.279;1.826776E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_550.jpg;0;0;0;0.2442524;95.30054;82.75719;359.9427;215.279;-6.189529E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_617.jpg;0;0;0;0.2434192;95.28863;82.74876;359.943;215.279;-0.0001138671
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_684.jpg;0;0;0;0.2423128;95.27676;82.74036;359.9433;215.279;-0.0001590671
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_750.jpg;0;0;0;0.2414863;95.26099;82.72921;359.9436;215.279;-0.0002097299
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_820.jpg;0;0;0;0.2406627;95.24921;82.72088;359.9438;215.279;-0.0002389266
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_884.jpg;0;0;0;0.2395689;95.23747;82.71257;359.944;215.279;-0.0002603844
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_41_950.jpg;0;0;0;0.2387518;95.22189;82.70155;359.9443;215.279;-0.0002746801
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_017.jpg;0;0;0;0.2379376;95.21024;82.69331;359.9445;215.279;-0.0002797644
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_084.jpg;0;0;0;0.2368562;95.19864;82.6851;359.9447;215.279;-0.0002792992
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_151.jpg;0;0;0;0.2360484;95.18322;82.67419;359.9449;215.279;-0.0002695858
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_217.jpg;0;0;0;0.2352433;95.17171;82.66605;359.9451;215.279;-0.0002564607
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_284.jpg;0;0.101577;0;0.2341741;95.15999;82.65775;359.9524;215.279;-0.0002395753
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_351.jpg;0;0;0;0.2295497;95.1445;82.6468;359.959;215.2773;-0.0002193949
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_435.jpg;0;0;0;0.2333808;95.1293;82.63603;359.9585;215.2773;-0.0001986058
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_501.jpg;0;0;0;0.2320653;95.11794;82.628;359.9577;215.2773;-0.0001791424
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_568.jpg;0;0;0;0.2312788;95.10286;82.61733;359.9563;215.2773;-0.0001497256
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_634.jpg;0;0;0;0.2304942;95.09161;82.60937;359.955;215.2773;-0.0001277559
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_700.jpg;0;0;0;0.2294509;95.08038;82.60143;359.9537;215.2773;-0.0001044606
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_768.jpg;0;0;0;0.2286707;95.06549;82.59089;359.9518;215.2773;-7.428667E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_834.jpg;0;0;0;0.2278923;95.05436;82.58302;359.9504;215.2773;-5.120976E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_901.jpg;0;0;0;0.2268574;95.04327;82.57516;359.9491;215.2773;-2.945687E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_42_968.jpg;0;0;0;0.2260836;95.02853;82.56474;359.9474;215.2773;-1.930997E-06
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_034.jpg;0;0;0;0.2253118;95.01752;82.55696;359.9464;215.2773;1.610665E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_105.jpg;0;0;0;0.2242861;95.00655;82.54919;359.9456;215.2773;3.228E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_169.jpg;0;0;0;0.2235194;94.99197;82.53888;359.9447;215.2773;5.238204E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_235.jpg;0;0;0;0.2227551;94.98108;82.53118;359.9442;215.2773;6.203368E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_302.jpg;0;0;0;0.2217398;94.97022;82.5235;359.944;215.2773;7.145689E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_368.jpg;0;0;0;0.2209813;94.9558;82.51329;359.9439;215.2773;8.007133E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_451.jpg;0;0;0;0.2202253;94.94144;82.50314;359.9441;215.2773;8.372824E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_519.jpg;0;0;0;0.2192216;94.93071;82.49554;359.9444;215.2773;8.442357E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_585.jpg;0;0;0;0.2182226;94.92001;82.48798;359.9448;215.2773;8.425516E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_652.jpg;0;0;0;0.2174766;94.90582;82.47792;359.9455;215.2773;8.102181E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_719.jpg;0;0.1990418;0;0.2279325;94.89445;82.46989;359.9664;215.3389;8.886917E-05
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_785.jpg;0;0.399287;0;0.2385858;94.8826;82.46149;0.0002158045;215.2675;0.0001827569
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_852.jpg;0;0.5998179;0;0.2549559;94.86456;82.44872;0.09878381;215.4314;0.0003094567
C:\Users\vm\Documents\RoboND-Rover-Project-master\roversim\IMG\robocam_2017_10_06_11_34_43_919.jpg;0;0.7994997;0;0.2811588;94.84829;82.4371;0.2380383;215.6539;0.0007165757
